5.9099    44.0870
5.8906    44.0831
5.8713    44.0791
5.8519    44.0752
5.8326    44.0715
5.8132    44.0679
5.8000    44.0655
5.7939    44.0645
5.7745    44.0613
5.7551    44.0584
5.7356    44.0556
5.7161    44.0529
5.6966    44.0502
5.6771    44.0475
5.6576    44.0447
5.6381    44.0416
5.6187    44.0383
5.6000    44.0348
5.5992    44.0347
5.5809    44.0280
5.5642    44.0171
5.5490    44.0036
5.5453    44.0000
5.5350    43.9890
5.5225    43.9737
5.5111    43.9577
5.5006    43.9413
5.4907    43.9246
5.4812    43.9076
5.4719    43.8905
5.4624    43.8733
5.4526    43.8563
5.4422    43.8395
5.4309    43.8230
5.4185    43.8069
5.4126    43.8000
5.4043    43.7922
5.4000    43.7896
5.3867    43.7901
5.3733    43.8000
5.3691    43.8049
5.3550    43.8236
5.3430    43.8429
5.3331    43.8626
5.3309    43.8826
5.3309    43.9027
5.3309    43.9227
5.3309    43.9424
5.3309    43.9617
5.3309    43.9803
5.3309    43.9981
5.3309    44.0000
5.3388    44.0153
5.3482    44.0325
5.3579    44.0498
5.3678    44.0669
5.3780    44.0840
5.3883    44.1009
5.3986    44.1176
5.4000    44.1198
5.4106    44.1339
5.4253    44.1500
5.4395    44.1661
5.4503    44.1823
5.4546    44.1989
5.4546    44.2000
5.4514    44.2159
5.4435    44.2331
5.4325    44.2503
5.4202    44.2677
5.4083    44.2851
5.4000    44.2997
5.3986    44.3026
5.3900    44.3202
5.3815    44.3382
5.3730    44.3561
5.3645    44.3740
5.3560    44.3916
5.3518    44.4000
5.3472    44.4087
5.3371    44.4254
5.3259    44.4418
5.3137    44.4578
5.3009    44.4735
5.2877    44.4891
5.2744    44.5046
5.2612    44.5200
5.2484    44.5354
5.2361    44.5509
5.2248    44.5666
5.2146    44.5825
5.2058    44.5986
5.2051    44.6000
5.2051    44.6150
5.2051    44.6316
5.2088    44.6483
5.2196    44.6650
5.2334    44.6819
5.2492    44.6989
5.2660    44.7159
5.2825    44.7329
5.2977    44.7500
5.3106    44.7672
5.3200    44.7843
5.3247    44.8000
5.3247    44.8014
5.3245    44.8191
5.3197    44.8378
5.3116    44.8572
5.3016    44.8770
5.2909    44.8971
5.2806    44.9172
5.2736    44.9371
5.2736    44.9565
5.2736    44.9753
5.2736    44.9931
5.2736    45.0000
5.2807    45.0091
5.2963    45.0204
5.3150    45.0283
5.3354    45.0343
5.3560    45.0402
5.3752    45.0475
5.3915    45.0577
5.4000    45.0671
5.4036    45.0723
5.4142    45.0886
5.4245    45.1053
5.4345    45.1223
5.4445    45.1394
5.4547    45.1565
5.4651    45.1733
5.4761    45.1898
5.4834    45.2000
5.4876    45.2057
5.4994    45.2215
5.5113    45.2372
5.5233    45.2528
5.5355    45.2683
5.5480    45.2836
5.5606    45.2987
5.5734    45.3136
5.5866    45.3283
5.6000    45.3428
5.6000    45.3428
5.6152    45.3550
5.6329    45.3643
5.6516    45.3723
5.6698    45.3808
5.6861    45.3916
5.6942    45.4000
5.6991    45.4061
5.7108    45.4220
5.7218    45.4383
5.7323    45.4550
5.7425    45.4719
5.7526    45.4889
5.7627    45.5058
5.7730    45.5226
5.7836    45.5392
5.7949    45.5553
5.8000    45.5623
5.8067    45.5710
5.8189    45.5864
5.8303    45.6000
5.8317    45.6015
5.8449    45.6164
5.8586    45.6308
5.8726    45.6447
5.8870    45.6582
5.9018    45.6714
5.9168    45.6841
5.9322    45.6965
5.9478    45.7085
5.9637    45.7202
5.9798    45.7315
5.9961    45.7426
6.0000    45.7452
6.0131    45.7509
6.0315    45.7509
6.0518    45.7509
6.0728    45.7509
6.0942    45.7478
6.1157    45.7452
6.1368    45.7452
6.1571    45.7452
6.1761    45.7452
6.1936    45.7466
6.2000    45.7509
6.2091    45.7585
6.2235    45.7720
6.2370    45.7863
6.2491    45.8000
6.2501    45.8011
6.2629    45.8163
6.2753    45.8318
6.2874    45.8475
6.2993    45.8633
6.3110    45.8793
6.3226    45.8953
6.3342    45.9113
6.3458    45.9273
6.3575    45.9431
6.3693    45.9587
6.3813    45.9740
6.3936    45.9890
6.4000    45.9966
6.4080    46.0000
6.4086    46.0007
6.4181    46.0159
6.4194    46.0338
6.4194    46.0538
6.4181    46.0751
6.4134    46.0973
6.4086    46.1196
6.4080    46.1414
6.4080    46.1622
6.4084    46.1813
6.4177    46.1981
6.4194    46.2000
6.4313    46.2130
6.4454    46.2273
6.4600    46.2410
6.4749    46.2541
6.4904    46.2665
6.5063    46.2782
6.5227    46.2892
6.5396    46.2994
6.5570    46.3088
6.5749    46.3173
6.5934    46.3249
6.6000    46.3273
6.6125    46.3311
6.6318    46.3350
6.6513    46.3370
6.6711    46.3375
6.6909    46.3373
6.7108    46.3367
6.7307    46.3365
6.7504    46.3371
6.7700    46.3391
6.7894    46.3430
6.8000    46.3462
6.8085    46.3493
6.8265    46.3576
6.8435    46.3675
6.8594    46.3792
6.8742    46.3927
6.8811    46.4000
6.8811    46.4081
6.8811    46.4256
6.8811    46.4449
6.8811    46.4654
6.8744    46.4867
6.8638    46.5083
6.8548    46.5297
6.8548    46.5504
6.8548    46.5700
6.8548    46.5881
6.8548    46.6000
6.8584    46.6040
6.8725    46.6187
6.8872    46.6325
6.9025    46.6453
6.9185    46.6570
6.9351    46.6677
6.9523    46.6772
6.9702    46.6856
6.9883    46.6927
7.0000    46.6962
7.0081    46.6984
7.0277    46.7018
7.0475    46.7034
7.0676    46.7037
7.0876    46.7031
7.1076    46.7023
7.1275    46.7017
7.1472    46.7021
7.1666    46.7038
7.1856    46.7074
7.2000    46.7120
7.2041    46.7135
7.2224    46.7208
7.2406    46.7284
7.2586    46.7365
7.2766    46.7448
7.2944    46.7534
7.3121    46.7621
7.3297    46.7711
7.3472    46.7659
7.3647    46.7891
7.3820    46.7981
7.3856    46.8000
7.3986    46.8091
7.4000    46.8098
7.4082    46.8000
7.4127    46.7984
7.4306    46.7923
7.4494    46.7868
7.4688    46.7819
7.4887    46.7777
7.5089    46.7750
7.5292    46.7750
7.5495    46.7750
7.5695    46.7750
7.5891    46.7750
7.6000    46.7750
7.6082    46.7768
7.6264    46.7836
7.6436    46.7941
7.6509    46.8000
7.6509    46.8084
7.6509    46.8258
7.6509    46.8455
7.6509    46.8668
7.6509    46.8890
7.6502    46.9116
7.6502    46.9337
7.6502    46.9548
7.6502    46.9742
7.6502    46.9912
7.6502    47.0000
7.6565    47.0053
7.6727    47.0181
7.6893    47.0300
7.7063    47.0407
7.7237    47.0502
7.7416    47.0584
7.7600    47.0652
7.7788    47.0705
7.7981    47.0741
7.8000    47.0744
7.8178    47.0746
7.8376    47.0746
7.8574    47.0746
7.8773    47.0746
7.8971    47.0746
7.9169    47.0744
7.9367    47.0744
7.9563    47.0744
7.9758    47.0744
7.9951    47.0744
8.0000    47.0746
8.0143    47.0767
8.0335    47.0805
8.0526    47.0853
8.0718    47.0907
8.0909    47.0964
8.1100    47.1023
8.1292    47.1079
8.1483    47.1131
8.1675    47.1175
8.1866    47.1210
8.2000    47.1226
8.2058    47.1226
8.2250    47.1226
8.2443    47.1226
8.2636    47.1226
8.2830    47.1206
8.3024    47.1172
8.3218    47.1127
8.3411    47.1070
8.3604    47.1000
8.3796    47.0919
8.3988    47.0826
8.4000    47.0819
8.4163    47.0714
8.4311    47.0582
8.4442    47.0438
8.4567    47.0289
8.4692    47.0145
8.4845    47.0012
8.4861    47.0000
8.5014    46.9876
8.5197    46.9719
8.5387    46.9566
8.5576    46.9443
8.5756    46.9443
8.5920    46.9443
8.6000    46.9443
8.6063    46.9502
8.6200    46.9643
8.6334    46.9790
8.6469    46.9936
8.6529    47.0000
8.6605    47.0078
8.6738    47.0220
8.6870    47.0364
8.7000    47.0508
8.7132    47.0652
8.7264    47.0795
8.7400    47.0936
8.7540    47.1075
8.7686    47.1210
8.7839    47.1342
8.8000    47.1468
8.8000    47.1468
8.8171    47.1572
8.8353    47.1640
8.8543    47.1676
8.8740    47.1676
8.8941    47.1676
8.9146    47.1676
8.9352    47.1664
8.9557    47.1654
8.9760    47.1653
8.9958    47.1670
9.0000    47.1676
9.0153    47.1700
9.0348    47.1726
9.0542    47.1754
9.0735    47.1788
9.0927    47.1832
9.1116    47.1892
9.1302    47.1972
9.1355    47.2000
9.1471    47.2083
9.1590    47.2233
9.1674    47.2412
9.1736    47.2608
9.1792    47.2810
9.1857    47.3006
9.1945    47.3184
9.2000    47.3259
9.2066    47.3337
9.2195    47.3482
9.2328    47.3623
9.2467    47.3761
9.2614    47.3896
9.2736    47.4000
9.2772    47.4030
9.2942    47.4173
9.3121    47.4319
9.3305    47.4456
9.3490    47.4569
9.3671    47.4633
9.3845    47.4633
9.4000    47.4633
9.4006    47.4630
9.4159    47.4532
9.4306    47.4398
9.4447    47.4243
9.4578    47.4084
9.4647    47.4000
9.4701    47.3931
9.4821    47.3750
9.4940    47.3541
9.5059    47.3316
9.5178    47.3083
9.5295    47.2855
9.5412    47.2641
9.5528    47.2452
9.5643    47.2299
9.5757    47.2191
9.5871    47.2163
9.5984    47.2163
9.6000    47.2163
9.6096    47.2230
9.6206    47.2339
9.6316    47.2475
9.6425    47.2633
9.6534    47.2809
9.6643    47.2998
9.6752    47.3193
9.6861    47.3389
9.6970    47.3583
9.7080    47.3768
9.7190    47.3939
9.7232    47.4000
9.7303    47.4096
9.7419    47.4252
9.7540    47.4408
9.7664    47.4563
9.7790    47.4717
9.7918    47.4869
9.8000    47.4965
9.8047    47.5017
9.8192    47.5147
9.8352    47.5261
9.8524    47.5362
9.8704    47.5454
9.8888    47.5541
9.9071    47.5626
9.9251    47.5716
9.9423    47.5812
9.9583    47.5919
9.9682    47.6000
9.9722    47.6047
9.9792    47.6237
9.9824    47.6458
9.9879    47.6657
10.0000    47.6775
10.0013    47.6781
10.0198    47.6854
10.0384    47.6921
10.0571    47.6984
10.0759    47.7042
10.0947    47.7097
10.1137    47.7148
10.1327    47.7198
10.1518    47.7246
10.1709    47.7292
10.1901    47.7339
10.2000    47.7363
10.2094    47.7385
10.2287    47.7432
10.2481    47.7477
10.2674    47.7522
10.2868    47.7565
10.3062    47.7607
10.3255    47.7646
10.3448    47.7684
10.3640    47.7718
10.3832    47.7751
10.4000    47.7776
10.4022    47.7776
10.4211    47.7776
10.4399    47.7741
10.4587    47.7674
10.4775    47.7587
10.4962    47.7489
10.5149    47.7388
10.5337    47.7294
10.5524    47.7216
10.5712    47.7163
10.5900    47.7151
10.6000    47.7151
10.6089    47.7164
10.6278    47.7200
10.6468    47.7246
10.6657    47.7299
10.6847    47.7358
10.7037    47.7420
10.7228    47.7482
10.7418    47.7543
10.7608    47.7601
10.7798    47.7652
10.7989    47.7695
10.8000    47.7698
10.8180    47.7732
10.8375    47.7766
10.8571    47.7797
10.8769    47.7824
10.8967    47.7848
10.9166    47.7868
10.9364    47.7883
10.9561    47.7894
10.9756    47.7898
10.9949    47.7898
11.0000    47.7898
11.0136    47.7881
11.0309    47.7816
11.0472    47.7712
11.0625    47.7577
11.0772    47.7419
11.0915    47.7247
11.1055    47.7069
11.1196    47.6895
11.1339    47.6731
11.1487    47.6587
11.1643    47.6471
11.1807    47.6392
11.1984    47.6359
11.2000    47.6357
11.2170    47.6358
11.2361    47.6366
11.2555    47.6382
11.2753    47.6406
11.2951    47.6437
11.3150    47.6475
11.3348    47.6519
11.3544    47.6568
11.3737    47.6623
11.3925    47.6683
11.4000    47.6708
11.4109    47.6749
11.4290    47.6829
11.4467    47.6919
11.4643    47.7017
11.4817    47.7118
11.4992    47.7218
11.5168    47.7314
11.5346    47.7402
11.5527    47.7478
11.5712    47.7538
11.5902    47.7579
11.6000    47.7591
11.6097    47.7591
11.6293    47.7591
11.6490    47.7591
11.6687    47.7591
11.6884    47.7591
11.7081    47.7591
11.7278    47.7591
11.7475    47.7582
11.7672    47.7570
11.7869    47.7559
11.8000    47.7551
11.8066    47.7548
11.8262    47.7539
11.8459    47.7531
11.8655    47.7522
11.8851    47.7512
11.9047    47.7498
11.9243    47.7481
11.9439    47.7459
11.9634    47.7430
11.9830    47.7393
12.0000    47.7355
12.0025    47.7348
12.0211    47.7280
12.0385    47.7183
12.0545    47.7062
12.0695    47.6922
12.0834    47.6769
12.0964    47.6606
12.1086    47.6438
12.1201    47.6271
12.1310    47.6109
12.1384    47.6000
12.1413    47.5953
12.1498    47.5752
12.1566    47.5506
12.1622    47.5235
12.1671    47.4963
12.1720    47.4710
12.1774    47.4498
12.1838    47.4350
12.1918    47.4315
12.2000    47.4315
12.2020    47.4330
12.2131    47.4431
12.2244    47.4557
12.2359    47.4702
12.2475    47.4864
12.2594    47.5037
12.2713    47.5217
12.2835    47.5399
12.2958    47.5579
12.3082    47.5752
12.3207    47.5914
12.3279    47.6000
12.3333    47.6065
12.3453    47.6226
12.3573    47.6390
12.3701    47.6545
12.3846    47.6677
12.4000    47.6768
12.4015    47.6775
12.4198    47.6852
12.4381    47.6926
12.4565    47.6998
12.4749    47.7067
12.4933    47.7135
12.5118    47.7202
12.5303    47.7268
12.5489    47.7333
12.5674    47.7399
12.5859    47.7465
12.6000    47.7516
12.6044    47.7532
12.6229    47.7599
12.6415    47.7666
12.6600    47.7733
12.6785    47.7799
12.6971    47.7866
12.7156    47.7933
12.7341    47.8000
12.7342    47.8000
12.7519    47.8110
12.7688    47.8263
12.7850    47.8385
12.8000    47.8410
12.8161    47.8315
12.8303    47.8162
12.8434    47.8000
12.8437    47.7996
12.8565    47.7839
12.8691    47.7682
12.8814    47.7525
12.8935    47.7368
12.9053    47.7211
12.9170    47.7054
12.9284    47.6896
12.9397    47.6737
12.9508    47.6578
12.9618    47.6417
12.9727    47.6255
12.9835    47.6092
12.9895    47.6000
12.9936    47.5923
13.0000    47.5796
13.0031    47.5751
13.0148    47.5594
13.0276    47.5445
13.0413    47.5302
13.0557    47.5164
13.0707    47.5031
13.0860    47.4901
13.1015    47.4773
13.1170    47.4646
13.1323    47.4519
13.1473    47.4390
13.1618    47.4259
13.1755    47.4123
13.1869    47.4000
13.1882    47.3983
13.1967    47.3797
13.2000    47.3747
13.2095    47.3747
13.2291    47.3747
13.2515    47.3747
13.2726    47.3846
13.2885    47.3997
13.2886    47.4000
13.2976    47.4171
13.3022    47.4363
13.3034    47.4569
13.3023    47.4782
13.3002    47.5000
13.2980    47.5216
13.2971    47.5425
13.2984    47.5622
13.3032    47.5803
13.3125    47.5962
13.3160    47.6000
13.3260    47.6100
13.3401    47.6233
13.3546    47.6362
13.3697    47.6487
13.3855    47.6610
13.4000    47.6716
13.4021    47.6731
13.4191    47.6849
13.4361    47.6963
13.4531    47.7073
13.4702    47.7178
13.4873    47.7281
13.5043    47.7379
13.5214    47.7475
13.5385    47.7567
13.5555    47.7656
13.5725    47.7742
13.5895    47.7826
13.6000    47.7876
13.6065    47.7876
13.6234    47.7876
13.6402    47.7822
13.6570    47.7687
13.6737    47.7508
13.6904    47.7305
13.7069    47.7094
13.7234    47.6891
13.7398    47.6715
13.7561    47.6582
13.7723    47.6577
13.7883    47.6577
13.8000    47.6577
13.8040    47.6611
13.8146    47.6766
13.8198    47.6954
13.8217    47.7163
13.8221    47.7381
13.8230    47.7596
13.8264    47.7796
13.8342    47.7970
13.8364    47.8000
13.8461    47.8125
13.8584    47.8287
13.8710    47.8453
13.8841    47.8619
13.8978    47.8781
13.9120    47.8935
13.9270    47.9076
13.9427    47.9200
13.9594    47.9302
13.9769    47.9378
13.9956    47.9424
14.0000    47.9430
14.0150    47.9430
14.0346    47.9430
14.0542    47.9430
14.0739    47.9430
14.0936    47.9417
14.1133    47.9392
14.1330    47.9363
14.1526    47.9330
14.1722    47.9295
14.1917    47.9261
14.2000    47.9246
14.2111    47.9227
14.2305    47.9195
14.2499    47.9164
14.2693    47.9133
14.2886    47.9101
14.3080    47.9066
14.3272    47.9027
14.3464    47.8983
14.3656    47.8933
14.3846    47.8876
14.4000    47.8822
14.4035    47.8809
14.4219    47.8732
14.4396    47.8644
14.4568    47.8548
14.4735    47.8445
14.4899    47.8335
14.5060    47.8222
14.5220    47.8105
14.5361    47.8000
14.5379    47.7987
14.5532    47.7863
14.5681    47.7734
14.5828    47.7603
14.5977    47.7475
14.6000    47.7457
14.6134    47.7350
14.6299    47.7223
14.6472    47.7097
14.6650    47.6975
14.6831    47.6857
14.7014    47.6748
14.7196    47.6648
14.7377    47.6560
14.7554    47.6485
14.7726    47.6427
14.7890    47.6388
14.8000    47.6372
14.8042    47.6373
14.8145    47.6441
14.8197    47.6593
14.8218    47.6806
14.8223    47.7057
14.8229    47.7321
14.8254    47.7576
14.8314    47.7798
14.8426    47.7963
14.8475    47.8000
14.8589    47.8070
14.8757    47.8174
14.8924    47.8277
14.9092    47.8380
14.9260    47.8482
14.9429    47.8585
14.9597    47.8687
14.9766    47.8788
14.9936    47.8889
15.0000    47.8927
15.0105    47.8989
15.0276    47.9089
15.0446    47.9189
15.0617    47.9289
15.0788    47.9389
15.0959    47.9489
15.1129    47.9588
15.1299    47.9688
15.1468    47.9788
15.1636    47.9881
15.1802    47.9988
15.1822    48.0000
15.1965    48.0118
15.2000    48.0122
15.2129    48.0042
15.2183    48.0000
15.2291    47.9924
15.2450    47.9809
15.2604    47.9693
15.2757    47.9575
15.2909    47.9457
15.3062    47.9339
15.3216    47.9221
15.3372    47.9105
15.3533    47.8989
15.3699    47.8876
15.3872    47.8765
15.4000    47.8687
15.4052    47.8688
15.4235    47.8688
15.4419    47.8688
15.4604    47.8700
15.4790    47.8805
15.4976    47.8932
15.5162    47.9068
15.5349    47.9198
15.5535    47.9308
15.5721    47.9384
15.5907    47.9402
15.6000    47.9402
15.6092    47.9385
15.6277    47.9345
15.6462    47.9300
15.6647    47.9249
15.6832    47.9193
15.7017    47.9129
15.7202    47.9059
15.7386    47.8982
15.7571    47.8897
15.7756    47.8803
15.7940    47.8702
15.8000    47.8667
15.8120    47.8594
15.8284    47.8484
15.8434    47.8369
15.8575    47.8240
15.8710    47.8091
15.8782    47.8000
15.8842    47.7919
15.8964    47.7738
15.9074    47.7552
15.9172    47.7362
15.9255    47.7170
15.9323    47.6976
15.9375    47.6783
15.9391    47.6590
15.9391    47.6399
15.9391    47.6212
15.9391    47.6029
15.9391    47.6000
15.9355    47.5850
15.9301    47.5672
15.9236    47.5495
15.9161    47.5318
15.9076    47.5143
15.8982    47.4970
15.8879    47.4797
15.8767    47.4627
15.8648    47.4458
15.8521    47.4292
15.8388    47.4127
15.8279    47.4000
15.8249    47.3967
15.8105    47.3837
15.8000    47.3765
15.7936    47.3724
15.7758    47.3616
15.7579    47.3513
15.7400    47.3417
15.7219    47.3326
15.7038    47.3244
15.6855    47.3169
15.6672    47.3102
15.6488    47.3045
15.6302    47.2997
15.6116    47.2960
15.6000    47.2943
15.5929    47.2943
15.5739    47.2943
15.5546    47.2943
15.5352    47.2951
15.5157    47.2984
15.4962    47.3029
15.4767    47.3084
15.4573    47.3148
15.4380    47.3219
15.4191    47.3297
15.4004    47.3380
15.4000    47.3382
15.3830    47.3480
15.3673    47.3601
15.3523    47.3731
15.3370    47.3854
15.3204    47.3956
15.3101    47.4000
15.3018    47.4028
15.2826    47.4082
15.2634    47.4125
15.2440    47.4159
15.2245    47.4186
15.2051    47.4209
15.2000    47.4215
15.1855    47.4215
15.1660    47.4215
15.1463    47.4215
15.1266    47.4215
15.1069    47.4204
15.0871    47.4187
15.0674    47.4171
15.0476    47.4157
15.0279    47.4151
15.0083    47.4151
15.0000    47.4151
14.9887    47.4169
14.9694    47.4254
14.9504    47.4394
14.9318    47.4575
14.9137    47.4782
14.8963    47.4999
14.8795    47.5212
14.8636    47.5405
14.8485    47.5564
14.8344    47.5575
14.8214    47.5575
14.8095    47.5575
14.8000    47.5575
14.7989    47.5557
14.7914    47.5379
14.7875    47.5189
14.7862    47.4990
14.7866    47.4786
14.7876    47.4550
14.7884    47.4376
14.7879    47.4177
14.7856    47.4000
14.7853    47.3986
14.7724    47.3615
14.7633    47.3429
14.7533    47.3244
14.7431    47.3059
14.7333    47.2875
14.7244    47.2691
14.7172    47.2507
14.7123    47.2323
14.7111    47.2140
14.7111    47.2000
14.7120    47.1956
14.7202    47.1757
14.7343    47.1554
14.7516    47.1368
14.7698    47.1219
14.7864    47.1129
14.7990    47.1124
14.8000    47.1124
14.8074    47.1210
14.8145    47.1382
14.8214    47.1598
14.8291    47.1820
14.8381    47.2000
14.8386    47.2007
14.8494    47.2171
14.8607    47.2337
14.8723    47.2506
14.8843    47.2674
14.8968    47.2839
14.9096    47.3002
14.9228    47.3158
14.9363    47.3308
14.9503    47.3448
14.9646    47.3578
14.9793    47.3695
14.9943    47.3798
15.0000    47.3833
15.0099    47.3833
15.0266    47.3833
15.0443    47.3833
15.0628    47.3833
15.0818    47.3833
15.1013    47.3762
15.1208    47.3658
15.1402    47.3537
15.1594    47.3403
15.1797    47.3260
15.1959    47.3110
15.2000    47.3075
15.2141    47.2957
15.2339    47.2794
15.2533    47.2628
15.2697    47.2461
15.2778    47.2297
15.2778    47.2141
15.2778    47.2000
15.2775    47.1997
15.2646    47.1859
15.2508    47.1722
15.2362    47.1586
15.2214    47.1450
15.2066    47.1315
15.2000    47.1255
15.1920    47.1181
15.1772    47.1050
15.1624    47.0920
15.1474    47.0792
15.1324    47.0664
15.1175    47.0536
15.1026    47.0408
15.0878    47.0278
15.0731    47.0147
15.0587    47.0013
15.0574    47.0000
15.0574    46.9872
15.0574    46.9717
15.0587    46.9550
15.0734    46.9375
15.0919    46.9192
15.1121    46.9005
15.1318    46.8816
15.1488    46.8626
15.1572    46.8438
15.1572    46.8254
15.1572    46.8077
15.1572    46.8000
15.1492    46.7905
15.1346    46.7728
15.1198    46.7549
15.1049    46.7373
15.0899    46.7204
15.0749    46.7047
15.0598    46.6909
15.0449    46.6792
15.0300    46.6704
15.0152    46.6647
15.0006    46.6629
15.0000    46.6629
14.9861    46.6653
14.9716    46.6718
14.9571    46.6819
14.9426    46.6948
14.9281    46.7099
14.9136    46.7266
14.8993    46.7442
14.8850    46.7622
14.8709    46.7798
14.8569    46.7964
14.8537    46.8000
14.8443    46.8141
14.8354    46.8367
14.8289    46.8617
14.8236    46.8859
14.8181    46.9065
14.8111    46.9205
14.8014    46.9246
14.8000    46.9246
14.7888    46.9203
14.7751    46.9117
14.7606    46.8999
14.7457    46.8856
14.7306    46.8694
14.7158    46.8522
14.7014    46.8347
14.6879    46.8175
14.6756    46.8015
14.6745    46.8000
14.6643    46.7840
14.6532    46.7623
14.6424    46.7393
14.6315    46.7179
14.6206    46.7008
14.6094    46.6911
14.6000    46.6905
14.5979    46.6914
14.5860    46.6995
14.5738    46.7123
14.5615    46.7285
14.5491    46.7470
14.5369    46.7663
14.5249    46.7851
14.5149    46.8000
14.5133    46.8023
14.5023    46.8202
14.4918    46.8402
14.4816    46.8616
14.4718    46.8836
14.4621    46.9055
14.4526    46.9265
14.4430    46.9458
14.4333    46.9627
14.4234    46.9764
14.4131    46.9862
14.4024    46.9914
14.4000    46.9918
14.3912    46.9913
14.3797    46.9864
14.3679    46.9774
14.3558    46.9647
14.3435    46.9492
14.3311    46.9313
14.3187    46.9117
14.3062    46.8910
14.2937    46.8698
14.2814    46.8489
14.2692    46.8287
14.2572    46.8099
14.2504    46.8000
14.2458    46.7927
14.2371    46.7742
14.2297    46.7552
14.2213    46.7372
14.2099    46.7218
14.2000    46.7139
14.1937    46.7101
14.1758    46.7010
14.1574    46.6936
14.1387    46.6875
14.1197    46.6825
14.1005    46.6782
14.0812    46.6743
14.0618    46.6705
14.0425    46.6665
14.0233    46.6620
14.0043    46.6566
14.0000    46.6552
13.9854    46.6505
13.9665    46.6447
13.9475    46.6389
13.9285    46.6329
13.9098    46.6266
13.8914    46.6197
13.8734    46.6121
13.8558    46.6035
13.8495    46.6000
13.8495    46.5935
13.8495    46.5816
13.8495    46.5679
13.8495    46.5528
13.8568    46.5364
13.8737    46.5191
13.8930    46.5010
13.9133    46.4824
13.9332    46.4637
13.9513    46.4449
13.9663    46.4265
13.9768    46.4086
13.9798    46.4000
13.9818    46.3904
13.9843    46.3675
13.9856    46.3416
13.9867    46.3158
13.9884    46.2931
13.9919    46.2764
13.9980    46.2689
14.0000    46.2687
14.0068    46.2717
14.0162    46.2816
14.0262    46.2969
14.0367    46.3159
14.0477    46.3370
14.0591    46.3586
14.0710    46.3791
14.0831    46.3969
14.0856    46.4000
14.0954    46.4121
14.1072    46.4276
14.1190    46.4431
14.1310    46.4584
14.1437    46.4733
14.1574    46.4875
14.1724    46.5008
14.1890    46.5129
14.2000    46.5196
14.2075    46.5196
14.2265    46.5196
14.2457    46.5196
14.2650    46.5196
14.2843    46.5159
14.3038    46.5069
14.3232    46.4974
14.3427    46.4885
14.3620    46.4816
14.3813    46.4781
14.4000    46.4781
14.4004    46.4781
14.4195    46.4816
14.4385    46.4861
14.4576    46.4913
14.4766    46.4971
14.4956    46.5032
14.5147    46.5093
14.5337    46.5153
14.5527    46.5207
14.5718    46.5255
14.5908    46.5293
14.6000    46.5307
14.6099    46.5307
14.6293    46.5307
14.6488    46.5307
14.6685    46.5307
14.6883    46.5307
14.7081    46.5307
14.7280    46.5307
14.7479    46.5307
14.7677    46.5307
14.7873    46.5271
14.8000    46.5223
14.8068    46.5193
14.8254    46.5096
14.8428    46.4981
14.8590    46.4852
14.8738    46.4709
14.8872    46.4557
14.8990    46.4396
14.9091    46.4230
14.9175    46.4060
14.9200    46.4000
14.9200    46.3887
